ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 2396;python3.9;pycore_pystate.h:55-55,tupleobject.c:968-970,gcmodule.c:256-262,gcmodule.c:2350-2357,obmalloc.c:709-709,obmalloc.c:1420-1422,obmalloc.c:1679-1686,obmalloc.c:1692-1708,obmalloc.c:1715-1719,obmalloc.c:1738-1738,obmalloc.c:1749-1749,obmalloc.c:1756-1756,obmalloc.c:1762-1762,obmalloc.c:1768-1780,obmalloc.c:1786-1793,obmalloc.c:1807-1811,obmalloc.c:1825-1842,obmalloc.c:1865-1865,obmalloc.c:1878-1883,obmalloc.c:1891-1891,obmalloc.c:1897-1897;_PyTuple_ClearFreeList;Innermost;0;0;0.01;2.80;1.00;7.21;2.80;472;3.13;11.91;32.20;11.50;32.20;4.47;11.50
Loop 1530;python3.9;bltinmodule.c:1625-1637,bltinmodule.c:1646-1646,object.c:745-748,abstract.c:2702-2703,object.h:408-408,object.h:422-422,object.h:430-430;min_max;Innermost;0;0;0.01;1.00;1.00;12.91;2.15;8;0.00;12.05;11.80;11.80;11.80;0.91;5.50
Loop 1453;python3.9;unicodeobject.c:10356-10373,string3.h:52-52;_PyUnicode_JoinArray;Innermost;0;0;0.01;1.00;1.00;12.00;3.09;12;0.00;12.17;10.80;10.80;10.80;0.90;3.50
Loop 1104;python3.9;getargs.c:282-287,getargs.c:293-293,getargs.c:296-297,getargs.c:311-311;vgetargs1_impl;Outermost;0;0;0.01;1.00;NA;NA;1.00;1;NA;NA;1.00;1.00;NA;NA;1.00
Loop 876;python3.9;object.h:430-430,dictobject.c:790-790,dictobject.c:805-812,dictobject.c:825-825;lookdict;Innermost;0;0;0.01;1.00;1.00;10.40;3.25;1;0.00;11.98;6.50;6.50;6.50;0.63;2.00
Loop 42499;libtensorflow_framework.so.2;;absl::lts_20230802::hash_internal::LowLevelHash(void const*, unsigned long, unsigned long, unsigned long const*);Single;0;0;0.01;1.00;1.00;8.00;2.05;1;0.00;12.50;10.25;10.25;10.25;1.28;5.00
Loop 38043;libtensorflow_framework.so.2;;Eigen::EventCount::Notify(bool);Single;0;0;0.01;1.00;1.00;11.25;2.09;3;0.00;11.35;5.92;5.92;5.92;0.53;2.83
Loop 14571;libtensorflow_framework.so.2;;tensorflow::full_type::SpecializeType(tensorflow::AttrSlice const&, tensorflow::OpDef const&, tensorflow::FullTypeDef&);Single;0;0;0.01;1.00;1.00;8.00;2.47;7;0.00;12.50;7.40;7.40;7.40;0.93;3.00
Loop 9992;libtensorflow_framework.so.2;;tensorflow::ResourceMgr::DoLookup(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, tensorflow::ResourceBase**) const;Innermost;0;0;0.01;1.25;1.00;9.14;1.27;4;8.71;12.68;5.06;4.06;5.06;0.55;4.00
Loop 9524;libtensorflow_framework.so.2;;tensorflow::data::model::Model::RemoveNode(std::shared_ptr<tensorflow::data::model::Node>);Single;0;0;0.01;1.00;NA;NA;1.60;1;NA;NA;1.60;1.60;NA;NA;1.00
Loop 3167;python3.9;unicode_format.h:706-707;MarkupIterator_next;Single;0;0;0.01;1.00;1.00;14.67;1.76;1;0.00;9.38;4.40;4.40;4.40;0.30;2.50
Loop 2924;python3.9;object.h:422-422,object.h:430-430,itertoolsmodule.c:1947-1951,itertoolsmodule.c:1954-1957,itertoolsmodule.c:1961-1962,itertoolsmodule.c:1966-1966,itertoolsmodule.c:1971-1971,itertoolsmodule.c:2546-2550,itertoolsmodule.c:2553-2553,itertoolsmodule.c:2556-2562,itertoolsmodule.c:2570-2575,itertoolsmodule.c:2580-2580;chain_next;Outermost;0;0;0.01;1.00;1.00;11.66;2.27;487;0.00;12.10;20.40;20.40;20.40;1.75;9.00
Loop 1492;python3.9;object.c:2205-2210,setobject.c:480-482,object.h:422-422;set_dealloc;Single;0;0;0.01;1.00;1.00;8.00;1.42;4;0.00;12.50;2.13;2.13;2.13;0.27;1.50
Loop 5402;libtensorflow_framework.so.2;;tensorflow::ProcessFunctionLibraryRuntime::RunMultiDeviceSync(tensorflow::FunctionLibraryRuntime::Options const&, unsigned long, std::vector<std::variant<tensorflow::Tensor, tensorflow::TensorShape>, std::allocator<std::variant<tensorflow::Tensor, tensorflow::TensorShape> > >*, std::function<absl::lts_20230802::Status (tensorflow::ProcessFunctionLibraryRuntime::ComponentFunctionData const&, tensorflow::ProcessFunctionLibraryRuntime::InternalArgs*)>) const;Outermost;0;0;0.01;4.25;1.00;21.10;4.25;1000012;8.02;11.49;151.00;35.50;151.00;7.16;35.50
Loop 5373;libtensorflow_framework.so.2;;tensorflow::ProcessFunctionLibraryRuntime::GetHandleOnDevice(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long, bool) const;Single;0;0;0.01;1.00;1.00;2.46;4.00;2;0.00;10.94;8.00;8.00;8.00;3.25;2.00
Loop 1294;python3.9;codeobject.c:997-1002;PyTraceBack_Here;Single;0;0;0.01;1.00;1.00;14.40;1.60;1;0.00;7.81;1.60;1.60;1.60;0.11;1.00
Loop 1195;python3.9;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,funcobject.c:618-622,pycore_object.h:114-114;func_traverse;Innermost;0;0;0.01;1.00;1.00;8.00;1.93;1;0.00;12.50;5.80;5.80;5.80;0.72;3.00
Loop 1103;python3.9;getargs.c:388-391,getargs.c:591-607;vgetargs1_impl;Single;0;0;0.01;1.00;1.00;17.46;2.60;4;0.00;10.01;5.20;5.20;5.20;0.30;2.00
Loop 1050;python3.9;ceval.c:1259-1259,ceval.c:1625-1626,ceval.c:2242-2242,ceval.c:3734-3734,ceval.c:3743-3745,ceval.c:3820-3820,ceval.c:3826-3826,ceval.c:3846-3847,ceval.c:3850-3850,object.c:2205-2205,object.c:2209-2209,call.c:38-39,pycore_ceval.h:94-94;_PyEval_EvalFrameDefault;Outermost;0;0;0.01;1.00;1.00;15.60;2.65;1;0.00;9.84;10.60;10.60;10.60;0.68;4.00
Loop 989;python3.9;eq.h:17-21,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:849-857,dictobject.c:863-864;_PyDict_DelItem_KnownHash;Innermost;0;0;0.01;1.00;1.00;11.91;1.33;1;0.00;11.61;8.00;8.00;8.00;0.67;6.00
Loop 921;python3.9;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:3764-3764,pycore_object.h:112-114,dictobject.c:3133-3136;dict_traverse;Innermost;0;0;0.01;1.00;1.00;27.06;1.64;1;0.00;10.31;7.40;7.40;7.40;0.27;4.50
Loop 869;python3.9;eq.h:17-24,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:890-906;PyDict_GetItem;Single;0;0;0.01;1.00;1.00;12.51;2.00;21;0.00;10.65;14.00;14.00;14.00;1.12;7.00
Loop 847;python3.9;tupleobject.c:425-428,object.h:408-408;PySequence_Tuple;Innermost;0;0;0.01;1.00;1.00;5.60;1.40;1;0.00;12.50;1.40;1.40;1.40;0.25;1.00
Loop 817;python3.9;object.h:422-422,typeobject.c:5177-5177,typeobject.c:5399-5399,typeobject.c:5509-5509,typeobject.c:5512-5513,typeobject.c:5520-5521,typeobject.c:5534-5535,typeobject.c:5549-5550,typeobject.c:5553-5559,typeobject.c:5565-5565,typeobject.c:5577-5580,typeobject.c:5584-5584,typeobject.c:5589-5600,typeobject.c:5604-5606,typeobject.c:5615-5615,typeobject.c:5622-5622;PyType_Ready;Outermost;0;0;0.01;1.00;1.00;12.00;2.27;1;0.00;11.86;25.00;25.00;25.00;2.08;11.00
Loop 807;python3.9;dictobject.c:341-341,dictobject.c:344-344,dictobject.c:348-348,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:374-374,dictobject.c:377-379,dictobject.c:382-382,dictobject.c:385-385,dictobject.c:393-393,dictobject.c:1176-1181;dictresize;InBetween;0;0;0.01;1.00;1.00;26.33;2.03;42;0.00;10.16;16.25;16.25;16.25;0.62;8.00
Loop 46435;libtensorflow_framework.so.2;;mlir::Pattern::Pattern(void const*, mlir::Pattern::RootKind, llvm::ArrayRef<llvm::StringRef>, mlir::PatternBenefit, mlir::MLIRContext*);Single;0;0;0.01;1.00;1.00;12.44;4.50;2;0.00;10.55;4.50;4.50;4.50;0.36;1.00
Loop 43827;libtensorflow_framework.so.2;;absl::lts_20230802::Mutex::LockSlowLoop(absl::lts_20230802::SynchWaitParams*, int);Outermost;0;0;0.01;1.00;1.00;39.70;3.56;36;0.00;9.80;32.00;32.00;32.00;0.81;9.00
Loop 43801;libtensorflow_framework.so.2;;absl::lts_20230802::synchronization_internal::FutexWaiter::Wait(absl::lts_20230802::synchronization_internal::KernelTimeout);Outermost;0;0;0.01;NA;NA;NA;NA;3;NA;NA;NA;NA;NA;NA;NA
Loop 42873;libtensorflow_framework.so.2;;nsync::nsync_mu_semaphore_p_with_deadline(nsync::nsync_semaphore_s_*, timespec);Single;0;0;0.01;1.00;1.00;14.84;2.40;9;0.00;9.03;12.00;12.00;12.00;0.81;5.00
Loop 42847;libtensorflow_framework.so.2;;nsync::nsync_mu_unlock_slow_(nsync::nsync_mu_s_*, nsync::lock_type_s*);Single;0;0;0.01;1.00;1.00;16.00;1.72;5;0.00;6.25;8.60;8.60;8.60;0.54;5.00
Loop 42843;libtensorflow_framework.so.2;;nsync::nsync_mu_lock_slow_(nsync::nsync_mu_s_*, nsync::waiter*, unsigned int, nsync::lock_type_s*);Outermost;0;0;0.01;1.00;1.00;14.86;5.04;7;0.00;8.33;12.60;12.60;12.60;0.85;2.50
Loop 38329;libtensorflow_framework.so.2;;tensorflow::grappler::GrapplerItem::NodesToPreserve[abi:cxx11]() const;Single;0;0;0.01;1.00;1.00;29.83;5.20;8;0.00;9.74;13.00;13.00;13.00;0.44;2.50
Loop 35726;libtensorflow_framework.so.2;;void std::_Destroy_aux<false>::__destroy<tensorflow::grappler::utils::OpTypePattern*>(tensorflow::grappler::utils::OpTypePattern*, tensorflow::grappler::utils::OpTypePattern*);Single;0;0;0.01;1.00;1.00;8.00;2.50;8;0.00;12.50;5.00;5.00;5.00;0.63;2.00
Loop 34168;libtensorflow_framework.so.2;;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >*);Single;0;0;0.01;1.00;1.00;8.00;1.17;2;0.00;12.50;3.50;3.50;3.50;0.44;3.00
Loop 29420;libtensorflow_framework.so.2;;tensorflow::data::VerifyShapesCompatible(std::vector<tensorflow::PartialTensorShape, std::allocator<tensorflow::PartialTensorShape> > const&, std::vector<tensorflow::Tensor, std::allocator<tensorflow::Tensor> > const&);Single;0.01;0;0.01;1.00;1.00;8.00;2.80;1;0.00;12.50;4.20;4.20;4.20;0.53;1.50
Loop 29411;libtensorflow_framework.so.2;;std::_Hashtable<int, std::pair<int const, tensorflow::DtypeAndPartialTensorShape>, std::allocator<std::pair<int const, tensorflow::DtypeAndPartialTensorShape> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>);Single;0;0;0.01;1.00;1.00;2.46;8.00;6;0.00;11.88;16.00;16.00;16.00;6.50;2.00
Loop 16211;libtensorflow_framework.so.2;;tsl::histogram::ThreadSafeHistogram::Add(double);Single;0;0;0.01;1.00;1.00;8.00;1.00;2;0.00;12.50;3.00;3.00;3.00;0.38;3.00
Loop 15967;libtensorflow_framework.so.2;;tensorflow::TensorShapeBase<tensorflow::TensorShape>::RecomputeNumElements();Single;0.01;0;0.01;1.00;1.00;12.71;1.69;3;0.00;11.10;4.50;4.50;4.50;0.35;2.67
Loop 15616;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::Buffer<float>::~Buffer();Single;0;0;0.01;1.00;1.00;38.40;4.32;1;0.00;10.68;10.80;10.80;10.80;0.28;2.50
Loop 15383;libtensorflow_framework.so.2;;tsl::DeviceNameUtils::ParseFullName(std::basic_string_view<char, std::char_traits<char> >, tsl::DeviceNameUtils::ParsedName*);Single;0;0;0.01;1.00;1.00;13.94;2.62;76976;0.00;8.49;57.60;57.60;57.60;4.13;22.00
Loop 9851;libtensorflow_framework.so.2;;tensorflow::OpKernelContext::set_output(int, tensorflow::Tensor&&);Single;0;0;0.01;1.00;1.00;57.60;3.00;1;0.00;8.59;6.00;6.00;6.00;0.10;2.00
Loop 9751;libtensorflow_framework.so.2;;absl::lts_20230802::strings_internal::SplitIterator<absl::lts_20230802::strings_internal::Splitter<absl::lts_20230802::ByChar, tsl::str_util::SkipEmpty, std::basic_string_view<char, std::char_traits<char> > > >::SplitIterator(absl::lts_20230802::strings_internal::SplitIterator<absl::lts_20230802::strings_internal::Splitter<absl::lts_20230802::ByChar, tsl::str_util::SkipEmpty, std::basic_string_view<char, std::char_traits<char> > > >::State, absl::lts_20230802::strings_internal::Splitter<absl::lts_20230802::ByChar, tsl::str_util::SkipEmpty, std::basic_string_view<char, std::char_traits<char> > > const*);Single;0;0;0.01;1.00;1.00;12.41;2.28;2;0.00;11.76;5.70;5.70;5.70;0.46;2.50
Loop 9616;libtensorflow_framework.so.2;;std::__cxx11::list<std::shared_ptr<tensorflow::data::model::Node>, std::allocator<std::shared_ptr<tensorflow::data::model::Node> > >::remove(std::shared_ptr<tensorflow::data::model::Node> const&);Single;0;0;0.01;1.00;1.00;13.83;2.60;13;0.00;10.66;13.00;13.00;13.00;0.94;5.00
Loop 8710;libtensorflow_framework.so.2;;tensorflow::FunctionCallFrame::SetArgs(absl::lts_20230802::Span<tensorflow::Tensor const>);Single;0;0;0.01;2.50;1.00;18.82;2.50;84;12.50;10.94;12.50;5.00;12.50;0.66;5.00
Loop 8490;libtensorflow_framework.so.2;;tensorflow::data::IteratorBase::~IteratorBase();Single;0;0;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;2.00;2.00;2.00;0.25;2.00
Loop 3748;python3.9;object.c:738-749,object.h:408-408,object.h:422-422,dictobject.c:2791-2801,dictobject.c:2808-2809,dictobject.c:2820-2821;dict_richcompare;Single;0;0;0.01;1.00;1.00;12.73;2.14;16;0.00;12.19;18.20;18.20;18.20;1.43;8.50
Loop 2702;python3.9;object.h:422-422,object.h:430-430,longobject.c:653-653,typeobject.c:6702-6702,typeobject.c:6715-6715;slot_tp_hash;Single;0;0;0.01;1.00;1.00;12.95;1.68;1;0.00;11.46;4.20;4.20;4.20;0.32;2.50
Loop 2571;python3.9;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,pycore_pystate.h:82-82,bltinmodule.c:2216-2216,bltinmodule.c:2223-2223,bltinmodule.c:2229-2231,bltinmodule.c:2237-2237,abstract.h:73-74,abstract.h:114-118,object.c:850-850,object.c:881-883,object.c:889-890,object.c:1280-1280,object.c:2205-2209,string3.h:52-52,call.c:38-39,call.c:57-57,object.h:422-422,object.h:430-430;builtin_sorted;Innermost;0;0;0.01;1.00;1.00;23.41;2.56;1;0.00;11.30;25.60;25.60;25.60;1.09;10.00
Loop 1998;python3.9;pycore_pystate.h:55-55,bltinmodule.c:2564-2565,bltinmodule.c:2569-2569,gcmodule.c:1394-1396,gcmodule.c:1401-1401,gcmodule.c:1442-1443,gcmodule.c:2278-2280,gcmodule.c:2283-2287,objimpl.h:69-69,objimpl.h:84-84,object.c:1824-1824,string3.h:85-85,object.h:133-133,object.h:138-138,object.h:143-143,object.h:408-408,typeobject.c:1061-1061,typeobject.c:1068-1068,pycore_object.h:39-39,pycore_object.h:46-51;zip_new;Outermost;0;0;0.01;2.80;1.00;9.66;2.80;1;11.54;11.60;15.40;5.50;15.40;1.59;5.50
Loop 1847;python3.9;abstract.h:188-189,pycore_pyerrors.h:14-14,call.c:38-39,call.c:53-57,call.c:380-383,call.c:394-396;PyObject_CallOneArg.lto_priv.7;Single;0;0;0.01;1.00;1.00;13.45;4.00;1;0.00;10.23;8.00;8.00;8.00;0.59;2.00
Loop 1639;python3.9;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,object.c:908-908,object.c:916-927,object.c:942-948,object.c:956-958,abstract.c:2463-2470,abstract.c:2488-2488,object.h:422-422,object.h:628-628;object_isinstance;Single;0;0;0.01;1.00;1.00;21.70;2.97;1;0.00;10.81;17.80;17.80;17.80;0.82;6.00
Loop 1519;python3.9;sliceobject.c:329-335,object.h:422-422,object.h:430-430;slice_dealloc;Single;0;0;0.01;1.00;1.00;8.00;2.80;1;0.00;12.50;7.00;7.00;7.00;0.88;2.50
Loop 1510;python3.9;object.h:422-422,object.h:430-430,longobject.c:547-547,longobject.c:568-568,longobject.c:582-589;PyLong_AsLong;Single;0;0;0.01;1.00;1.00;40.42;4.00;1;0.00;8.20;6.00;6.00;6.00;0.15;1.50
Loop 5444;libtensorflow_framework.so.2;;tensorflow::ProcessFunctionLibraryRuntime::GetComponentArgs(absl::lts_20230802::Span<tensorflow::Tensor const>, tensorflow::ProcessFunctionLibraryRuntime::ComponentFunctionData const&, tensorflow::ProcessFunctionLibraryRuntime::InternalArgs*);Single;0;0;0.01;5.14;1.00;14.96;5.14;12;10.71;11.33;36.00;7.00;36.00;2.41;7.00
Loop 1447;python3.9;tupleobject.c:746-749,object.h:408-408;tuple_new_impl;Single;0;0;0.01;1.00;1.00;5.60;1.40;1;0.00;12.50;1.40;1.40;1.40;0.25;1.00
Loop 1439;python3.9;genobject.c:137-137,pycore_pystate.h:55-55,gcmodule.c:256-262,gcmodule.c:2355-2357,obmalloc.c:127-127,obmalloc.c:595-595,obmalloc.c:709-709,obmalloc.c:1420-1422,obmalloc.c:1679-1686,obmalloc.c:1692-1708,obmalloc.c:1715-1719,obmalloc.c:1738-1738,obmalloc.c:1749-1749,obmalloc.c:1756-1756,obmalloc.c:1762-1762,obmalloc.c:1768-1780,obmalloc.c:1786-1793,obmalloc.c:1807-1811,obmalloc.c:1825-1842,obmalloc.c:1865-1865,obmalloc.c:1878-1883,obmalloc.c:1897-1897,obmalloc.c:1923-1923;gen_dealloc;Single;0;0;0.01;3.03;1.00;7.63;3.03;1;3.28;11.99;34.80;11.50;34.80;4.56;11.50
Loop 1435;python3.9;bltinmodule.c:334-335,bltinmodule.c:349-351,bltinmodule.c:355-355,object.c:1396-1400,object.h:408-408,object.h:422-422;builtin_all;Outermost;0;0;0.01;1.00;1.00;11.73;1.60;1;0.00;12.05;9.60;9.60;9.60;0.82;6.00
Loop 5342;libtensorflow_framework.so.2;;google::protobuf::Map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, tensorflow::AttrValue>::InnerMap::clear();Outermost;0;0;0.01;1.00;1.00;13.95;3.70;20;0.00;10.63;7.40;7.40;7.40;0.53;2.00
Loop 1370;python3.9;abstract.c:853-858,abstract.c:861-864,abstract.c:869-870,abstract.c:874-876,abstract.c:1118-1119,abstract.c:1187-1187,object.h:128-128,object.h:422-422,typeobject.c:1425-1426,typeobject.c:1431-1433;PyNumber_InPlaceAdd;InBetween;0;0;0.01;1.00;1.00;12.09;1.39;1;0.00;12.29;16.00;16.00;16.00;1.32;11.50
Loop 1358;python3.9;methodobject.c:546-555,pycore_pyerrors.h:14-14,call.c:38-39,call.c:57-57;cfunction_call;Single;0;0;0.01;1.00;1.00;14.18;1.60;1;0.00;10.94;4.00;4.00;4.00;0.28;2.50
Loop 1303;python3.9;unicodeobject.c:2306-2316,object.h:408-409,object.h:422-422,object.h:430-430,typeobject.c:1478-1490,typeobject.c:1498-1498,typeobject.c:3251-3260,typeobject.c:3268-3270,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:3309-3309;lookup_maybe_method;Single;0;0;0.01;1.00;1.00;18.52;2.42;1;0.00;9.11;23.00;23.00;23.00;1.24;9.50
Loop 1272;python3.9;unicodeobject.c:13914-13924,unicodeobject.c:13930-13930,unicodeobject.c:14004-14011,unicodeobject.c:14018-14018,unicodeobject.c:14030-14033,object.h:422-422,object.h:430-430;_PyUnicodeWriter_PrepareInternal;Single;0;0;0.01;1.00;1.00;12.80;2.50;1;0.00;7.91;15.00;15.00;15.00;1.17;6.00
Loop 1255;python3.9;unicodeobject.c:2773-2777,unicodeobject.c:2781-2784,unicodeobject.c:2795-2802,unicodeobject.c:2807-2808,unicodeobject.c:2811-2811,unicodeobject.c:2816-2816,unicodeobject.c:2822-2833,unicodeobject.c:2837-2839,unicodeobject.c:2842-2845,unicodeobject.c:2848-2848,unicodeobject.c:2868-2876,unicodeobject.c:2879-2879,unicodeobject.c:2882-2883,unicodeobject.c:2886-2893,unicodeobject.c:2896-2896,unicodeobject.c:2901-2901,unicodeobject.c:2904-2905,unicodeobject.c:2908-2920,unicodeobject.c:2923-2923,unicodeobject.c:2932-2932,unicodeobject.c:2936-2938,unicodeobject.c:2946-2946,unicodeobject.c:3036-3036,unicodeobject.c:3045-3048,unicodeobject.c:3071-3073,unicodeobject.c:3080-3080,unicodeobject.c:3084-3084,unicodeobject.c:3088-3088,unicodeobject.c:3093-3096,unicodeobject.c:3109-3110,unicodeobject.c:14143-14144,unicodeobject.c:14148-14148,unicodeobject.c:14151-14152,unicodeobject.c:14155-14159,unicodeobject.c:14162-14162,unicodeobject.c:14165-14165,unicodeobject.c:14172-14172,unicodeobject.c:14177-14177,unicodeobject.c:14185-14185,unicodeobject.c:14195-14195,stdio2.h:34-34,string3.h:52-52;PyUnicode_FromFormatV;InBetween;0;0;0.01;1.00;1.00;28.21;3.17;1;0.00;8.67;125.40;125.40;125.40;4.45;39.50
Loop 1250;python3.9;unicodeobject.c:11305-11309,unicodeobject.c:11499-11503,unicodeobject.c:11511-11511,unicodeobject.c:11518-11518,boolobject.c:32-32,object.h:408-408;PyUnicode_RichCompare;Single;0;0;0.01;1.00;1.00;13.67;5.30;1;0.00;9.17;10.60;10.60;10.60;0.78;2.00
Loop 1246;python3.9;object.c:686-688,object.c:694-702,object.c:725-726,object.h:408-408,pycore_ceval.h:94-94;PyObject_RichCompare;Single;0;0;0.01;1.00;1.00;14.00;7.00;1;0.00;10.71;7.00;7.00;7.00;0.50;1.00
Loop 1229;python3.9;pycore_pystate.h:55-55,gcmodule.c:1394-1396,gcmodule.c:1401-1401,gcmodule.c:1442-1443,gcmodule.c:2278-2280,gcmodule.c:2283-2287,objimpl.h:69-69,object.c:1824-1824,object.h:133-133,object.h:138-138,object.h:408-408,pycore_object.h:39-39,pycore_object.h:46-51,dictobject.c:3556-3560,dictobject.c:3563-3563,dictobject.c:3572-3575,dictobject.c:3581-3581,dictobject.c:3585-3585;dictiter_new;Outermost;0;0;0.01;2.83;1.00;9.59;2.83;1;3.23;10.53;17.00;6.00;17.00;1.77;6.00
Loop 1199;python3.9;unicodeobject.c:1702-1702,unicodeobject.c:11703-11709,ceval.c:5560-5560,object.h:422-422,object.h:430-430;unicode_concatenate;Single;0;0;0.01;1.00;1.00;14.50;4.93;1;0.00;10.42;7.40;7.40;7.40;0.51;1.50
Loop 1189;python3.9;descrobject.c:354-354,object.c:2205-2209,unicode_format.h:724-726,unicode_format.h:918-918,unicode_format.h:927-927,object.h:422-422,object.h:496-496,pycore_ceval.h:94-94;method_vectorcall_VARARGS_KEYWORDS;Single;0;0;0.01;1.00;1.00;14.15;3.30;1;0.00;10.71;6.60;6.60;6.60;0.47;2.00
Loop 1184;python3.9;descrobject.c:194-194,object.h:408-408;getset_get;Single;0;0;0.01;1.00;1.00;8.00;2.75;1;0.00;12.50;2.20;2.20;2.20;0.28;0.80
Loop 1173;python3.9;call.c:380-383,call.c:388-388,call.c:396-396,call.c:404-404;_PyFunction_Vectorcall;Outermost;0;0;0.01;1.00;1.00;14.06;6.00;1;0.00;10.94;6.00;6.00;6.00;0.43;1.00
Loop 1151;python3.9;pycore_pystate.h:55-55,gcmodule.c:256-262,gcmodule.c:2355-2357,obmalloc.c:127-127,obmalloc.c:595-595,obmalloc.c:709-709,obmalloc.c:1420-1422,obmalloc.c:1679-1686,obmalloc.c:1692-1708,obmalloc.c:1715-1719,obmalloc.c:1738-1738,obmalloc.c:1749-1749,obmalloc.c:1756-1756,obmalloc.c:1762-1762,obmalloc.c:1768-1780,obmalloc.c:1786-1793,obmalloc.c:1807-1811,obmalloc.c:1825-1842,obmalloc.c:1865-1865,obmalloc.c:1878-1883,obmalloc.c:1897-1897,obmalloc.c:1923-1923,funcobject.c:598-598;func_dealloc;Single;0;0;0.01;3.03;1.00;7.63;3.03;1;3.23;11.90;34.80;11.50;34.80;4.56;11.50
Loop 1133;python3.9;pycore_pystate.h:55-55,gcmodule.c:1394-1396,gcmodule.c:1401-1401,gcmodule.c:1442-1442,gcmodule.c:2278-2280,gcmodule.c:2283-2287,objimpl.h:69-69,objimpl.h:84-84,object.c:1824-1824,string3.h:85-85,object.h:133-133,object.h:138-138,object.h:143-143,object.h:408-408,typeobject.c:1061-1061,typeobject.c:1068-1068,typeobject.c:1078-1078,pycore_object.h:39-39,pycore_object.h:46-51;PyType_GenericNew;Outermost;0;0;0.01;2.62;1.00;13.17;2.62;1;5.00;9.77;14.40;5.50;14.40;1.09;5.50
Loop 1132;python3.9;abstract.h:120-120,pycore_pyerrors.h:14-14,call.c:38-39,call.c:53-57,call.c:380-387,call.c:393-396;_PyObject_VectorcallTstate.lto_priv.10;Single;0;0;0.01;1.00;1.00;13.33;4.50;1;0.00;10.27;9.00;9.00;9.00;0.68;2.00
Loop 1119;python3.9;object.h:128-128,object.h:408-408,object.h:422-422,typeobject.c:1425-1426,typeobject.c:1431-1433,typeobject.c:3190-3194,typeobject.c:3201-3205,typeobject.c:3209-3211,typeobject.c:3222-3223,typeobject.c:3236-3236,typeobject.c:7352-7366,typeobject.c:7369-7372,typeobject.c:7395-7399,typeobject.c:7403-7403,typeobject.c:7410-7416,typeobject.c:7497-7499,typeobject.c:7505-7506,typeobject.c:7510-7520,typeobject.c:7530-7530,typeobject.c:7533-7536,typeobject.c:7549-7549,typeobject.c:7555-7556,typeobject.c:7560-7560,typeobject.c:7563-7568;update_one_slot;Outermost;0;0;0.01;1.00;1.00;21.51;1.85;1000012;0.00;11.78;57.20;57.20;57.20;2.66;31.00
Loop 1115;python3.9;eq.h:23-23,dictobject.c:849-850,dictobject.c:858-859,dictobject.c:867-867;lookdict_unicode;Outermost;0;0;0.01;1.00;1.00;6.86;4.00;1;0.00;11.06;6.00;6.00;6.00;0.88;1.50
Loop 1080;python3.9;methodobject.c:409-412,methodobject.c:443-449,pycore_ceval.h:83-83,pycore_ceval.h:94-94;cfunction_vectorcall_FASTCALL_KEYWORDS;Single;0;0;0.01;1.00;1.00;17.28;2.70;1;0.00;10.16;5.40;5.40;5.40;0.31;2.00
