ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 9749;libtensorflow_framework.so.2;;absl::lts_20230802::strings_internal::Splitter<absl::lts_20230802::ByChar, tsl::str_util::SkipEmpty, std::basic_string_view<char, std::char_traits<char> > >::ConvertToContainer<std::vector<std::basic_string_view<char, std::char_traits<char> >, std::allocator<std::basic_string_view<char, std::char_traits<char> > > >, std::basic_string_view<char, std::char_traits<char> >, false>::operator()(absl::lts_20230802::strings_internal::Splitter<absl::lts_20230802::ByChar, tsl::str_util::SkipEmpty, std::basic_string_view<char, std::char_traits<char> > > const&) const;Innermost;0;0;0.01;1.00;1.00;12.41;2.28;2;0.00;11.76;5.70;5.70;5.70;0.46;2.50
Loop 9183;libtensorflow_framework.so.2;;_ZNKSt14default_deleteIA_N10tensorflow15LocalRendezvous11TableBucketEEclIS2_EENSt9enable_ifIXsr14is_convertibleIPA_T_PS3_EE5valueEvE4typeEPS7_;Innermost;0;0;0.01;1.00;1.00;50.09;1.13;256;0.00;2.04;9.00;9.00;9.00;0.18;8.00
Loop 8996;libtensorflow_framework.so.2;;tsl::gtl::internal::FlatRep<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, tsl::gtl::FlatMap<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, tsl::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::Bucket, tsl::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::clear();Innermost;0;0;0.01;1.00;1.00;34.74;1.90;5;0.00;7.03;3.80;3.80;3.80;0.11;2.00
Loop 8961;libtensorflow_framework.so.2;;void absl::lts_20230802::inlined_vector_internal::Storage<tensorflow::FunctionCallFrame::Retval, 4ul, std::allocator<tensorflow::FunctionCallFrame::Retval> >::Resize<absl::lts_20230802::inlined_vector_internal::DefaultValueAdapter<std::allocator<tensorflow::FunctionCallFrame::Retval> > >(absl::lts_20230802::inlined_vector_internal::DefaultValueAdapter<std::allocator<tensorflow::FunctionCallFrame::Retval> >, unsigned long);Single;0;0;0.01;1.71;1.00;4.04;2.40;1;60.00;23.75;2.40;1.40;2.40;0.59;1.00
Loop 6663;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::Process(tensorflow::SimplePropagatorState::TaggedNode const&, long);Innermost;0;0;0.01;1.00;1.00;25.17;1.83;4;12.50;9.05;2.75;2.75;2.75;0.11;1.50
Loop 1506;python3.9;pegen.c:737-738;sum_rule;Single;0;0;0.01;1.00;1.00;16.00;1.00;1;0.00;6.25;2.00;2.00;2.00;0.13;2.00
Loop 1443;python3.9;fastsearch.h:217-224,fastsearch.h:235-238,fastsearch.h:241-242;PyUnicode_Contains;Outermost;0;0;0.01;1.00;1.00;14.27;1.50;11;0.00;10.71;8.25;8.25;8.25;0.58;5.50
Loop 1214;python3.9;object.h:408-408,object.h:422-422,listobject.c:305-305,listobject.c:311-315,listobject.c:934-935,listobject.c:944-947;list_extend;Single;0;0;0.01;1.00;1.00;10.41;1.94;2;0.00;12.11;3.40;3.40;3.40;0.33;1.75
Loop 5469;libtensorflow_framework.so.2;;std::_Function_handler<void (absl::lts_20230802::Status const&), tensorflow::(anonymous namespace)::TensorsToFunctionRetsDoneCallback(std::vector<std::variant<tensorflow::Tensor, tensorflow::TensorShape>, std::allocator<std::variant<tensorflow::Tensor, tensorflow::TensorShape> > >*, std::vector<tensorflow::Tensor, std::allocator<tensorflow::Tensor> >*, std::function<void (absl::lts_20230802::Status const&)>)::$_0>::_M_invoke(std::_Any_data const&, absl::lts_20230802::Status const&);Single;0;0;0.01;6.00;1.00;12.39;6.00;8;10.00;11.56;12.00;2.00;12.00;0.97;2.00
Loop 1168;python3.9;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:1090-1094,typeobject.c:3764-3764,pycore_object.h:112-114;subtype_traverse;Innermost;0;0;0.01;1.00;1.00;15.36;1.95;11;0.00;11.07;7.80;7.80;7.80;0.51;4.00
Loop 1053;python3.9;unicodeobject.c:3070-3071,unicodeobject.c:3090-3090,unicodeobject.c:3093-3096,unicodeobject.c:14174-14175,unicodeobject.c:14179-14179,unicodeobject.c:14193-14193,unicodeobject.c:14196-14196,unicodeobject.c:14203-14203,unicodeobject.c:14226-14226,string3.h:51-51;PyUnicode_FromFormatV;InBetween;0;0;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;0.50;0.50;0.50;0.06;0.50
Loop 1006;python3.9;typeobject.c:1432-1433;getset_get;Single;0;0;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;1.00;1.00;1.00;0.13;1.00
Loop 983;python3.9;object.h:408-408,object.h:422-422,typeobject.c:7973-7981,typeobject.c:8001-8001,dictobject.c:946-947,dictobject.c:1477-1479;super_getattro;Innermost;0;0;0.01;1.00;1.00;8.40;2.80;1;0.00;12.26;12.60;12.60;12.60;1.50;4.50
Loop 962;python3.9;typeobject.c:1425-1426,typeobject.c:1431-1433,typeobject.c:7352-7366,typeobject.c:7371-7372,typeobject.c:7410-7414,typeobject.c:7513-7520,typeobject.c:7530-7530,typeobject.c:7566-7572;update_one_slot;InBetween;0;0;0.01;1.00;1.00;13.01;1.81;1;0.00;11.33;34.40;34.40;34.40;2.64;19.00
Loop 894;python3.9;ceval.c:1258-1258,ceval.c:1648-1649,ceval.c:3733-3733,ceval.c:3742-3744,ceval.c:3825-3825,ceval.c:3845-3846,ceval.c:3849-3849,object.c:2205-2205,object.c:2209-2209,pycore_pyerrors.h:14-14,call.c:39-39,object.h:422-422,pycore_ceval.h:94-94;_PyEval_EvalFrameDefault;InBetween;0;0;0.01;1.00;1.00;12.39;2.25;1;0.00;10.52;9.00;9.00;9.00;0.73;4.00
Loop 849;python3.9;eq.h:17-21,dictobject.c:344-353,dictobject.c:360-360,dictobject.c:849-857,dictobject.c:863-864;_PyDict_DelItem_KnownHash;Innermost;0;0;0.01;1.00;1.00;12.19;1.33;1;0.00;11.54;8.00;8.00;8.00;0.66;6.00
Loop 43827;libtensorflow_framework.so.2;;absl::lts_20230802::Mutex::LockSlowLoop(absl::lts_20230802::SynchWaitParams*, int);Outermost;0;0;0.01;1.00;1.00;39.70;3.56;36;0.00;9.80;32.00;32.00;32.00;0.81;9.00
Loop 42834;libtensorflow_framework.so.2;;nsync::nsync_cv_broadcast(nsync::nsync_cv_s_*);Outermost;0;0;0.01;1.00;1.00;23.68;3.70;6;0.00;10.70;7.40;7.40;7.40;0.31;2.00
Loop 34168;libtensorflow_framework.so.2;;std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int>, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, int> >*);Single;0;0;0.01;1.00;1.00;8.00;1.17;2;0.00;12.50;3.50;3.50;3.50;0.44;3.00
Loop 29418;libtensorflow_framework.so.2;;tensorflow::data::VerifyTypesMatch(absl::lts_20230802::InlinedVector<tensorflow::DataType, 4ul, std::allocator<tensorflow::DataType> > const&, std::vector<tensorflow::Tensor, std::allocator<tensorflow::Tensor> > const&);Single;0;0;0.01;1.00;1.00;13.89;2.40;2;0.00;11.53;4.80;4.80;4.80;0.35;2.00
Loop 21319;libtensorflow_framework.so.2;;void google::protobuf::internal::RepeatedPtrFieldBase::MergeFromInnerLoop<google::protobuf::RepeatedPtrField<tensorflow::OpDef_ArgDef>::TypeHandler>(void**, void**, int, int);Single;0;0;0.01;1.00;1.00;8.00;1.20;1;0.00;12.50;1.20;1.20;1.20;0.15;1.00
Loop 15629;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::Buffer<long>::~Buffer();Single;0;0;0.01;1.00;1.00;38.40;4.32;1;0.00;10.68;10.80;10.80;10.80;0.28;2.50
Loop 15616;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::Buffer<float>::~Buffer();Single;0;0;0.01;1.00;1.00;38.40;4.32;1;0.00;10.68;10.80;10.80;10.80;0.28;2.50
Loop 15385;libtensorflow_framework.so.2;;tsl::ConsumePrefix(std::basic_string_view<char, std::char_traits<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string_view<char, std::char_traits<char> >);Single;0;0;0.01;1.00;1.00;8.00;1.54;81;0.00;12.50;10.00;10.00;10.00;1.25;6.50
Loop 14721;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::NameRangesHelper(tensorflow::AttrSlice const&, google::protobuf::RepeatedPtrField<tensorflow::OpDef_ArgDef> const&, tensorflow::OpDef const&, tsl::gtl::FlatMap<std::basic_string_view<char, std::char_traits<char> >, std::pair<int, int>, tsl::hash<std::basic_string_view<char, std::char_traits<char> >, void>, std::equal_to<std::basic_string_view<char, std::char_traits<char> > > >*);Single;0;0;0.01;2.91;2.66;21.35;3.15;290;4.62;11.59;37.20;12.80;13.98;1.74;11.80
Loop 14654;libtensorflow_framework.so.2;;tensorflow::AttrSlice::Find(std::basic_string_view<char, std::char_traits<char> >) const;Single;0;0;0.01;1.00;1.00;8.00;1.57;2;0.00;12.50;2.35;2.35;2.35;0.29;1.50
Loop 10541;libtensorflow_framework.so.2;;tensorflow::Graph::ToGraphDefSubRange(tensorflow::GraphDef*, int, bool, bool) const;InBetween;0;0;0.01;2.70;1.00;12.44;3.33;1;35.71;16.52;40.00;14.80;40.00;3.22;12.00
Loop 9906;libtensorflow_framework.so.2;;std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, tensorflow::KernelRegistration>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, tensorflow::KernelRegistration> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, false> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, false>);Single;0;0;0.01;1.00;1.00;2.46;4.92;74;0.00;11.56;32.00;32.00;32.00;13.00;6.50
Loop 9881;libtensorflow_framework.so.2;;tensorflow::GetFilteredRegisteredKernels(std::function<bool (tensorflow::KernelDef const&)> const&);Single;0;0;0.01;1.00;1.00;9.04;2.07;4;0.00;12.30;4.65;4.65;4.65;0.51;2.25
Loop 9851;libtensorflow_framework.so.2;;tensorflow::OpKernelContext::set_output(int, tensorflow::Tensor&&);Single;0.01;0;0.01;1.00;1.00;57.60;3.00;1;0.00;8.59;6.00;6.00;6.00;0.10;2.00
Loop 9849;libtensorflow_framework.so.2;;tensorflow::OpKernelContext::allocate_temp(tensorflow::DataType, tensorflow::TensorShape const&, tensorflow::Tensor*, tsl::AllocatorAttributes, tsl::AllocationAttributes const&);Single;0;0;0.01;5.52;1.00;9.19;7.14;1;28.87;14.74;46.40;8.40;46.40;5.05;6.50
Loop 9493;libtensorflow_framework.so.2;;tensorflow::data::model::Model::AddNode(std::function<std::shared_ptr<tensorflow::data::model::Node> (tensorflow::data::model::Node::Args)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::shared_ptr<tensorflow::data::model::Node>, std::shared_ptr<tensorflow::data::model::Node>*);Single;0;0;0.01;3.59;1.00;21.66;3.59;1;9.88;11.44;53.80;15.00;53.80;2.48;15.00
Loop 9182;libtensorflow_framework.so.2;;_ZNKSt14default_deleteIA_N10tensorflow15LocalRendezvous11TableBucketEEclIS2_EENSt9enable_ifIXsr14is_convertibleIPA_T_PS3_EE5valueEvE4typeEPS7_;Outermost;0;0;0.01;2.00;1.00;7.50;2.13;514;40.00;17.50;3.20;1.60;3.20;0.43;1.50
Loop 9170;libtensorflow_framework.so.2;;tensorflow::LocalRendezvous::~LocalRendezvous();Outermost;0;0;0.01;1.00;1.00;13.45;1.97;2;0.00;11.09;5.90;5.90;5.90;0.44;3.00
Loop 3355;python3.9;odictobject.c:787-790,object.h:422-422;_odict_clear_nodes;Single;0;0;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;3.00;3.00;3.00;0.38;3.00
Loop 8458;libtensorflow_framework.so.2;;tensorflow::data::DatasetBaseIterator::DatasetBaseIterator(tensorflow::data::DatasetBaseIterator::BaseParams const&);InBetween;0;0;0.01;1.00;1.00;13.28;8.29;1;6.90;11.85;29.00;29.00;29.00;2.18;3.50
Loop 8448;libtensorflow_framework.so.2;;tensorflow::data::GetAllocatedBytes(std::vector<tensorflow::Tensor, std::allocator<tensorflow::Tensor> > const&);Single;0;0;0.01;1.00;1.00;41.86;3.00;8;0.00;11.13;9.00;9.00;9.00;0.21;3.00
Loop 3057;python3.9;object.h:422-422,_sre.c:198-202,_sre.c:347-349,_sre.c:757-757,_sre.c:763-766,_sre.c:769-769,_sre.c:777-783,_sre.c:787-788,_sre.c:792-795,_sre.c:806-808,_sre.c:811-812;_sre_SRE_Pattern_findall;Outermost;0;0;0.01;3.64;1.00;2.00;3.64;8;9.30;12.35;20.00;5.50;20.00;10.00;5.50
Loop 2860;python3.9;abstract.h:205-208,textio.c:1546-1546,textio.c:1596-1597,textio.c:1603-1603,textio.c:1610-1611,object.h:408-409,object.h:422-422,object.h:430-430;_textiowrapper_writeflush;Single;0;0;0.01;4.08;1.00;9.89;4.08;1;4.76;11.61;10.20;2.50;10.20;1.03;2.50
Loop 7509;libtensorflow_framework.so.2;;absl::lts_20230802::container_internal::raw_hash_set<absl::lts_20230802::container_internal::FlatHashMapPolicy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*>, absl::lts_20230802::container_internal::StringHash, absl::lts_20230802::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*> > >::const_iterator absl::lts_20230802::container_internal::raw_hash_set<absl::lts_20230802::container_internal::FlatHashMapPolicy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*>, absl::lts_20230802::container_internal::StringHash, absl::lts_20230802::container_internal::StringEq, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*> > >::find<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) const;Outermost;0;0;0.01;1.83;1.00;7.57;3.53;3;73.13;20.92;3.53;1.93;3.53;0.47;1.00
Loop 2547;python3.9;object.c:2205-2210,object.h:422-422,object.h:496-496,dictobject.c:596-598;free_keys_object;Single;0;0;0.01;1.00;1.00;8.00;2.24;9;0.00;12.50;5.60;5.60;5.60;0.70;2.50
Loop 2546;python3.9;dictobject.c:344-353,dictobject.c:360-360,dictobject.c:734-743;lookdict_index;Single;0;0;0.01;1.00;1.00;8.00;1.00;3;0.00;12.50;5.00;5.00;5.00;0.63;5.00
Loop 6687;libtensorflow_framework.so.2;;std::_Function_handler<void (), tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::ProcessAsync(tensorflow::NodeItem const&, tensorflow::OpKernelContext::Params const&, tensorflow::SimplePropagatorState::TaggedNode const&, tensorflow::Entry*, tensorflow::NodeExecStatsInterface*, unsigned long)::{lambda()#3}>::_M_invoke(std::_Any_data const&);Outermost;0;0;0.01;3.83;1.00;31.72;3.83;1;3.28;9.71;67.00;17.50;67.00;2.11;17.50
Loop 2443;python3.9;object.h:422-422,object.h:430-430,itertoolsmodule.c:1947-1971;chain_next;Single;0;0;0.01;1.00;1.00;12.51;1.98;4;0.00;11.81;7.90;7.90;7.90;0.63;4.00
Loop 6284;libtensorflow_framework.so.2;;tsl::gtl::internal::FlatRep<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, tsl::gtl::FlatSet<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, tsl::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::Bucket, tsl::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::clear_no_resize();Single;0;0;0.01;1.00;1.00;37.88;1.52;6561;0.00;4.39;18.20;18.20;18.20;0.48;12.00
Loop 2142;python3.9;unicodeobject.c:2306-2316,pycore_pystate.h:55-55,pycore_pystate.h:82-82,bltinmodule.c:2223-2223,bltinmodule.c:2229-2237,abstract.h:62-62,abstract.h:73-74,abstract.h:114-118,object.c:850-850,object.c:881-883,object.c:889-890,object.c:1280-1280,object.c:2205-2209,call.c:38-39,call.c:57-57,object.h:422-422,object.h:430-430;builtin_sorted;Single;0;0;0.01;1.00;1.00;24.24;2.52;1;0.00;11.57;25.20;25.20;25.20;1.04;10.00
Loop 1729;python3.9;unicodeobject.c:1702-1702,unicodeobject.c:14110-14110,unicodeobject.c:14113-14123,unicodeobject.c:14126-14126,unicodeobject.c:14131-14131,unicodeobject.c:14161-14161,unicodeobject.c:14562-14567,unicodeobject.c:14778-14778,unicodeobject.c:14784-14788,unicodeobject.c:14794-14795,unicodeobject.c:14808-14811,unicodeobject.c:14814-14814,unicodeobject.c:14843-14847,unicodeobject.c:14856-14856,unicodeobject.c:14860-14862,unicodeobject.c:14875-14877,unicodeobject.c:14885-14887,unicodeobject.c:14894-14896,unicodeobject.c:14899-14902,unicodeobject.c:14905-14905,unicodeobject.c:14909-14911,unicodeobject.c:14929-14929,unicodeobject.c:14934-14937,unicodeobject.c:14941-14942,unicodeobject.c:14959-14969,unicodeobject.c:15023-15023,unicodeobject.c:15032-15042,unicodeobject.c:15047-15054,unicodeobject.c:15057-15058,unicodeobject.c:15064-15065,unicodeobject.c:15075-15076,unicodeobject.c:15115-15116,unicodeobject.c:15119-15119,unicodeobject.c:15123-15123,unicodeobject.c:15127-15129,unicodeobject.c:15134-15135,unicodeobject.c:15139-15144,unicodeobject.c:15158-15158,unicodeobject.c:15168-15169,unicodeobject.c:15172-15172,unicodeobject.c:15177-15178,unicodeobject.c:15185-15189,unicodeobject.c:15206-15206,unicodeobject.c:15228-15232,unicodeobject.c:15235-15238,unicodeobject.c:15248-15249,unicodeobject.c:15254-15273,unicodeobject.c:15276-15279,unicodeobject.c:15283-15284,unicodeobject.c:15287-15289,unicodeobject.c:15293-15295,unicodeobject.c:15299-15304,unicodeobject.c:15311-15311,unicodeobject.c:15327-15331,unicodeobject.c:15336-15341,unicodeobject.c:15352-15355,unicodeobject.c:15359-15362,unicodeobject.c:15384-15388,unicodeobject.c:15391-15391,unicodeobject.c:15401-15401,unicodeobject.c:15405-15405,unicodeobject.c:15424-15424,unicodeobject.c:15489-15490,unicodeobject.c:15494-15494,tupleobject.c:142-142,tupleobject.c:146-147,tupleobject.c:150-150,abstract.c:822-824,object.h:128-128,object.h:408-408,object.h:422-422,object.h:430-430,object.h:628-628,bytesobject.c:385-387;PyUnicode_Format;InBetween;0;0;0.01;1.00;1.00;27.47;1.98;1;0.00;8.96;161.20;161.20;161.20;5.87;81.50
Loop 1666;python3.9;pycore_pystate.h:55-55,abstract.h:73-74,abstract.h:114-118,pycore_pyerrors.h:14-14,call.c:38-39,call.c:57-57,call.c:359-367,call.c:380-383,call.c:387-389,call.c:394-396,object.h:408-408,object.h:422-422,object.h:430-430,typeobject.c:379-379,typeobject.c:382-382,typeobject.c:385-385,typeobject.c:399-401,typeobject.c:407-407,typeobject.c:1478-1478,typeobject.c:1482-1482,typeobject.c:1489-1490,typeobject.c:1515-1515,typeobject.c:1519-1520,typeobject.c:3286-3289,typeobject.c:3298-3298,typeobject.c:6495-6495,pycore_object.h:105-105;slot_mp_subscript;Outermost;0;0;0.01;1.00;1.00;23.61;3.12;1;0.00;10.31;37.40;37.40;37.40;1.58;12.00
Loop 1503;python3.9;pegen.c:794-804,parse.c:9652-9663,parse.c:9675-9692,parse.c:9703-9713,parse.c:9721-9722,parse.c:9729-9734,parse.c:9742-9752,parse.c:9760-9761,parse.c:9768-9773,parse.c:9779-9780,parse.c:9793-9793;shift_expr_rule;Single;0;0;0.01;1.00;1.00;14.43;2.75;37;0.00;8.51;35.80;35.80;35.80;2.48;13.00
Loop 1300;python3.9;unicodeobject.c:11554-11554,object.c:745-749,setobject.c:70-94,object.h:408-408,object.h:422-422,object.h:430-430;set_contains;Innermost;0;0;0.01;1.00;1.00;12.43;1.95;20;0.00;11.17;16.60;16.60;16.60;1.34;8.50
Loop 5512;libtensorflow_framework.so.2;;std::_Function_handler<void (absl::lts_20230802::Status const&), tensorflow::ProcessFunctionLibraryRuntime::RunMultiDeviceAsync(tensorflow::FunctionLibraryRuntime::Options const&, unsigned long, std::vector<std::variant<tensorflow::Tensor, tensorflow::TensorShape>, std::allocator<std::variant<tensorflow::Tensor, tensorflow::TensorShape> > >*, std::vector<std::unique_ptr<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem, std::default_delete<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem> >, std::allocator<std::unique_ptr<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem, std::default_delete<tensorflow::ProcessFunctionLibraryRuntime::CleanUpItem> > > >*, std::function<void (absl::lts_20230802::Status const&)>, std::function<absl::lts_20230802::Status (tensorflow::ProcessFunctionLibraryRuntime::ComponentFunctionData const&, tensorflow::ProcessFunctionLibraryRuntime::InternalArgs*)>) const::$_1>::_M_invoke(std::_Any_data const&, absl::lts_20230802::Status const&);Innermost;0;0;0.01;1.00;1.00;21.49;7.12;1;0.00;11.54;35.60;35.60;35.60;1.66;5.00
Loop 1226;python3.9;unicodeobject.c:2134-2135,unicodeobject.c:2141-2153,unicodeobject.c:14526-14526,object.h:408-408;unicode_subscript;Single;0;0;0.01;1.00;1.00;13.09;2.72;1;0.00;10.00;6.80;6.80;6.80;0.52;2.50
Loop 5453;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::FunctionRetsToTensors(std::vector<std::variant<tensorflow::Tensor, tensorflow::TensorShape>, std::allocator<std::variant<tensorflow::Tensor, tensorflow::TensorShape> > > const*, std::vector<tensorflow::Tensor, std::allocator<tensorflow::Tensor> >*);Single;0;0;0.01;2.80;1.00;8.96;2.80;5;12.50;12.01;7.00;2.50;7.00;0.78;2.50
Loop 5444;libtensorflow_framework.so.2;;tensorflow::ProcessFunctionLibraryRuntime::GetComponentArgs(absl::lts_20230802::Span<tensorflow::Tensor const>, tensorflow::ProcessFunctionLibraryRuntime::ComponentFunctionData const&, tensorflow::ProcessFunctionLibraryRuntime::InternalArgs*);Single;0;0;0.01;5.14;1.00;14.96;5.14;12;10.71;11.33;36.00;7.00;36.00;2.41;7.00
Loop 1079;python3.9;codeobject.c:997-1001;PyFrame_GetLineNumber;Single;0;0;0.01;1.00;1.00;14.40;1.60;1;0.00;7.81;1.60;1.60;1.60;0.11;1.00
Loop 5280;libtensorflow_framework.so.2;;tensorflow::FunctionLibraryRuntimeImpl::GetOrCreateItem(unsigned long, tensorflow::FunctionLibraryRuntimeImpl::Item**);Outermost;0;0;0.01;1.00;1.00;5.33;1.00;2;85.71;22.32;3.00;3.00;3.00;0.56;3.00
Loop 1013;python3.9;gcmodule.c:81-81,gcmodule.c:117-117,gcmodule.c:449-449,typeobject.c:3697-3698,typeobject.c:3705-3706,pycore_object.h:114-114;type_traverse;Single;0;0;0.01;1.00;1.00;8.00;2.00;1;0.00;12.50;5.00;5.00;5.00;0.63;2.50
Loop 971;python3.9;pycore_pystate.h:55-55,classobject.c:105-106,classobject.c:109-114,_functoolsmodule.c:1259-1259,object.h:408-409,typeobject.c:1472-1472,pycore_object.h:39-39,pycore_object.h:46-51;_PyObject_LookupSpecial;InBetween;0;0;0.01;3.90;1.00;6.09;5.20;1;5.26;12.17;7.80;2.00;7.80;1.28;1.50
Loop 930;python3.9;pycore_pyerrors.h:14-14,call.c:38-39,call.c:57-57,call.c:134-134,call.c:380-387,call.c:396-396;_PyObject_FastCallDictTstate;Single;0;0;0.01;1.00;1.00;13.02;3.80;1;0.00;11.16;7.60;7.60;7.60;0.58;2.00
Loop 875;python3.9;unicodeobject.c:15732-15732,unicodeobject.c:15743-15750,unicodeobject.c:15757-15766,unicodeobject.c:15772-15773,codeobject.c:47-49,object.c:2205-2210,object.h:408-408,object.h:422-422;intern_strings;Single;0;0;0.01;1.00;1.00;14.46;1.92;8;0.00;11.21;9.60;9.60;9.60;0.66;5.00
Loop 752;python3.9;longobject.c:3106-3106,longobject.c:3132-3136;long_hash;Outermost;0;0;0.01;1.00;1.00;12.39;2.00;5;0.00;11.56;12.00;12.00;12.00;0.97;6.00
Loop 724;python3.9;dictobject.c:1480-1480;PyDict_GetItemWithError;Outermost;0;0;0.01;1.00;1.00;16.00;NA;1;0.00;6.25;1.00;1.00;1.00;0.06;NA
Loop 701;python3.9;eq.h:23-23,object.h:408-408,typeobject.c:3764-3764,pycore_object.h:112-114,dictobject.c:377-377,dictobject.c:382-382,dictobject.c:393-393,dictobject.c:850-850,dictobject.c:858-859,dictobject.c:1040-1040,dictobject.c:2951-2951,dictobject.c:2962-2964,dictobject.c:2968-2970,dictobject.c:2973-2979,dictobject.c:2982-2990,dictobject.c:3003-3003;PyDict_SetDefault;Outermost;0;0;0.01;1.00;1.00;13.01;2.78;1;0.00;10.74;30.60;30.60;30.60;2.35;11.00
