address;source_location;insn;indent
0x6243450;:0;PUSH	%RBP;
0x6243fd8;:0;MOV	%RAX,-0x248(%RBP);(5133) 
0x6243fdf;:0;MOV	-0x250(%RBP),%RCX;(5133) 
0x6243fe6;:0;MOVB	$0,(%RCX,%RAX,1);(5133) 
0x6243fea;:0;MOV	%R12,%RDI;(5133) 
0x6243fed;:0;CALL	763b560 <_ZNK10tensorflow4Node11type_stringB5cxx11Ev@plt>;(5133) 
0x6243ff2;:0;LEA	-0x40(%RBP),%RCX;(5133) 
0x6243ff6;:0;MOV	%RCX,-0x50(%RBP);(5133) 
0x6243ffa;:0;MOV	(%RAX),%RBX;(5133) 
0x6243ffd;:0;MOV	0x8(%RAX),%R15;(5133) 
0x6244001;:0;MOV	%R15,-0x1d8(%RBP);(5133) 
0x6244008;:0;MOV	%RCX,%RAX;(5133) 
0x624400b;:0;CMP	$0x10,%R15;(5133) 
0x624400f;:0;JB	6244032 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xbe2>;(5133) 
0x6244011;:0;LEA	-0x50(%RBP),%RDI;(5133) 
0x6244015;:0;LEA	-0x1d8(%RBP),%RSI;(5133) 
0x624401c;:0;XOR	%EDX,%EDX;(5133) 
0x624401e;:0;CALL	76324f0 <_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE9_M_createERmm@plt>;(5133) 
0x6244023;:0;MOV	%RAX,-0x50(%RBP);(5133) 
0x6244027;:0;MOV	-0x1d8(%RBP),%RCX;(5133) 
0x624402e;:0;MOV	%RCX,-0x40(%RBP);(5133) 
0x6244032;:0;TEST	%R15,%R15;(5133) 
0x6244035;:0;JE	6244052 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xc02>;(5133) 
0x6244037;:0;CMP	$0x1,%R15;(5133) 
0x624403b;:0;JNE	6244044 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xbf4>;(5133) 
0x624403d;:0;MOVZX	(%RBX),%ECX;(5133) 
0x6244040;:0;MOV	%CL,(%RAX);(5133) 
0x6244042;:0;JMP	6244052 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xc02>;(5133) 
0x6244044;:0;MOV	%RAX,%RDI;(5133) 
0x6244047;:0;MOV	%RBX,%RSI;(5133) 
0x624404a;:0;MOV	%R15,%RDX;(5133) 
0x624404d;:0;CALL	7632500 <memcpy@plt>;(5133) 
0x6244052;:0;MOV	-0x1d8(%RBP),%RAX;(5133) 
0x6244059;:0;MOV	%RAX,-0x48(%RBP);(5133) 
0x624405d;:0;MOV	-0x50(%RBP),%RCX;(5133) 
0x6244061;:0;MOVB	$0,(%RCX,%RAX,1);(5133) 
0x6244065;:0;MOVZX	0x1568894(%RIP),%EAX;(5133) 
0x624406c;:0;TEST	%AL,%AL;(5133) 
0x624406e;:0;JE	6244294 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xe44>;(5133) 
0x6244074;:0;CMPB	$0,0x156887d(%RIP);(5133) 
0x624407b;:0;MOV	-0x328(%RBP),%R15;(5133) 
0x6244082;:0;LEA	-0x1d8(%RBP),%RBX;(5133) 
0x6244089;:0;JNE	6244158 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xd08>;(5133) 
0x624408f;:0;MOV	%RBX,%RDI;(5133) 
0x6244092;:0;MOV	%R15,%RSI;(5133) 
0x6244095;:0;MOV	-0x2d0(%RBP),%RDX;(5133) 
0x624409c;:0;MOV	%R12,%RCX;(5133) 
0x624409f;:0;MOV	%R13,%R8;(5133) 
0x62440a2;:0;CALL	763c980 <_ZN10tensorflow20MklLayoutRewritePass11RewriteNodeEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EEPNS_4NodeEPKNS0_11RewriteInfoE@plt>;(5133) 
0x62440a7;:0;MOVQ	$0,-0x320(%RBP);(5133) 
0x62440b2;:0;CMPQ	$0,-0x1d8(%RBP);(5133) 
0x62440ba;:0;JE	62440e1 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xc91>;(5133) 
0x62440bc;:0;MOV	%RBX,%RDI;(5133) 
0x62440bf;:0;LEA	-0x320(%RBP),%RSI;(5133) 
0x62440c6;:0;CALL	763c950 <_ZN4absl12lts_202308026Status10EqualsSlowERKS1_S3_@plt>;(5133) 
0x62440cb;:0;MOV	%EAX,%EBX;(5133) 
0x62440cd;:0;MOV	-0x320(%RBP),%RDI;(5133) 
0x62440d4;:0;TEST	$0x1,%DIL;(5133) 
0x62440d8;:0;JE	62440e3 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xc93>;(5133) 
0x62440da;:0;CALL	7632530 <_ZN4absl12lts_202308026Status15UnrefNonInlinedEm@plt>;(5133) 
0x62440df;:0;JMP	62440e3 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xc93>;(5133) 
0x62440e1;:0;MOV	$0x1,%BL;(5133) 
0x62440e3;:0;MOV	-0x1d8(%RBP),%RDI;(5133) 
0x62440ea;:0;TEST	$0x1,%DIL;(5133) 
0x62440ee;:0;JE	62440f5 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xca5>;(5133) 
0x62440f0;:0;CALL	7632530 <_ZN4absl12lts_202308026Status15UnrefNonInlinedEm@plt>;(5133) 
0x62440f5;:0;TEST	%BL,%BL;(5133) 
0x62440f7;:0;MOV	-0x2d8(%RBP),%RBX;(5133) 
0x62440fe;:0;JE	6244125 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xcd5>;(5133) 
0x6244100;:0;MOVZX	0x1568809(%RIP),%EAX;(5133) 
0x6244107;:0;TEST	%AL,%AL;(5133) 
0x6244109;:0;JE	62442d0 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xe80>;(5133) 
0x624410f;:0;MOV	$0x1,%AL;(5133) 
0x6244111;:0;MOV	%RAX,-0x2e0(%RBP);(5133) 
0x6244118;:0;CMPB	$0,0x15687e9(%RIP);(5133) 
0x624411f;:0;JNE	62441fe <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xdae>;(5133) 
0x6244125;:0;MOV	-0x50(%RBP),%RDI;(5133) 
0x6244129;:0;LEA	-0x40(%RBP),%RAX;(5133) 
0x624412d;:0;CMP	%RAX,%RDI;(5133) 
0x6244130;:0;JE	6244137 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xce7>;(5133) 
0x6244132;:0;CALL	7632540 <_ZdlPv@plt>;(5133) 
0x6244137;:0;MOV	-0x250(%RBP),%RDI;(5133) 
0x624413e;:0;LEA	-0x240(%RBP),%RAX;(5133) 
0x6244145;:0;CMP	%RAX,%RDI;(5133) 
0x6244148;:0;JE	6243f20 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xad0>;(5133) 
0x624414e;:0;CALL	7632540 <_ZdlPv@plt>;(5133) 
0x6244153;:0;JMP	6243f20 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xad0>;(5133) 
0x6244158;:0;MOV	%RBX,%RDI;(5133) 
0x624415b;:0;LEA	-0x58077ae(%RIP),%RSI;(5133) 
0x6244162;:0;MOV	$0x1032,%EDX;(5133) 
0x6244167;:0;XOR	%ECX,%ECX;(5133) 
0x6244169;:0;CALL	7632c00 <_ZN3tsl8internal10LogMessageC1EPKcii@plt>;(5133) 
0x624416e;:0;MOV	$0x25,%EDX;(5133) 
0x6244173;:0;MOV	%RBX,%RDI;(5133) 
0x6244176;:0;LEA	-0x588148c(%RIP),%RSI;(5133) 
0x624417d;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x6244182;:0;MOV	-0x250(%RBP),%RSI;(5133) 
0x6244189;:0;MOV	-0x248(%RBP),%RDX;(5133) 
0x6244190;:0;MOV	%RBX,%RDI;(5133) 
0x6244193;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x6244198;:0;MOV	%RAX,%RBX;(5133) 
0x624419b;:0;MOV	$0x9,%EDX;(5133) 
0x62441a0;:0;MOV	%RAX,%RDI;(5133) 
0x62441a3;:0;LEA	-0x587aff9(%RIP),%RSI;(5133) 
0x62441aa;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x62441af;:0;MOV	-0x50(%RBP),%RSI;(5133) 
0x62441b3;:0;MOV	-0x48(%RBP),%RDX;(5133) 
0x62441b7;:0;MOV	%RBX,%RDI;(5133) 
0x62441ba;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x62441bf;:0;MOV	%RAX,%RBX;(5133) 
0x62441c2;:0;MOV	$0x12,%EDX;(5133) 
0x62441c7;:0;MOV	%RAX,%RDI;(5133) 
0x62441ca;:0;LEA	-0x57f59a3(%RIP),%RSI;(5133) 
0x62441d1;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x62441d6;:0;MOV	$0x15,%EDX;(5133) 
0x62441db;:0;MOV	%RBX,%RDI;(5133) 
0x62441de;:0;LEA	-0x1d8(%RBP),%RBX;(5133) 
0x62441e5;:0;LEA	-0x585a4e9(%RIP),%RSI;(5133) 
0x62441ec;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x62441f1;:0;MOV	%RBX,%RDI;(5133) 
0x62441f4;:0;CALL	7632c10 <_ZN3tsl8internal10LogMessageD1Ev@plt>;(5133) 
0x62441f9;:0;JMP	624408f <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xc3f>;(5133) 
0x62441fe;:0;LEA	-0x1d8(%RBP),%R12;(5133) 
0x6244205;:0;MOV	%R12,%RDI;(5133) 
0x6244208;:0;LEA	-0x580785b(%RIP),%RSI;(5133) 
0x624420f;:0;MOV	$0x1037,%EDX;(5133) 
0x6244214;:0;XOR	%ECX,%ECX;(5133) 
0x6244216;:0;CALL	7632c00 <_ZN3tsl8internal10LogMessageC1EPKcii@plt>;(5133) 
0x624421b;:0;MOV	$0x23,%EDX;(5133) 
0x6244220;:0;MOV	%R12,%RDI;(5133) 
0x6244223;:0;LEA	-0x587b06f(%RIP),%RSI;(5133) 
0x624422a;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x624422f;:0;MOV	-0x250(%RBP),%RSI;(5133) 
0x6244236;:0;MOV	-0x248(%RBP),%RDX;(5133) 
0x624423d;:0;MOV	%R12,%RDI;(5133) 
0x6244240;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x6244245;:0;MOV	%RAX,%RBX;(5133) 
0x6244248;:0;MOV	$0x9,%EDX;(5133) 
0x624424d;:0;MOV	%RAX,%RDI;(5133) 
0x6244250;:0;LEA	-0x587b0a6(%RIP),%RSI;(5133) 
0x6244257;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x624425c;:0;MOV	-0x50(%RBP),%RSI;(5133) 
0x6244260;:0;MOV	-0x48(%RBP),%RDX;(5133) 
0x6244264;:0;MOV	%RBX,%RDI;(5133) 
0x6244267;:0;MOV	-0x2d8(%RBP),%RBX;(5133) 
0x624426e;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x6244273;:0;MOV	$0x1d,%EDX;(5133) 
0x6244278;:0;MOV	%RAX,%RDI;(5133) 
0x624427b;:0;LEA	-0x57fba09(%RIP),%RSI;(5133) 
0x6244282;:0;CALL	7632a30 <_ZSt16__ostream_insertIcSt11char_traitsIcEERSt13basic_ostreamIT_T0_ES6_PKS3_l@plt>;(5133) 
0x6244287;:0;MOV	%R12,%RDI;(5133) 
0x624428a;:0;CALL	7632c10 <_ZN3tsl8internal10LogMessageD1Ev@plt>;(5133) 
0x624428f;:0;JMP	6244125 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xcd5>;(5133) 
0x6244294;:0;LEA	0x1568665(%RIP),%RDI;(5133) 
0x624429b;:0;CALL	7632c20 <__cxa_guard_acquire@plt>;(5133) 
0x62442a0;:0;TEST	%EAX,%EAX;(5133) 
0x62442a2;:0;JE	6244074 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xc24>;(5133) 
0x62442a8;:0;LEA	-0x58078fb(%RIP),%RDI;(5133) 
0x62442af;:0;MOV	$0x1,%ESI;(5133) 
0x62442b4;:0;CALL	7632c30 <_ZN3tsl8internal10LogMessage16VmoduleActivatedEPKci@plt>;(5133) 
0x62442b9;:0;MOV	%AL,0x1568639(%RIP);(5133) 
0x62442bf;:0;LEA	0x156863a(%RIP),%RDI;(5133) 
0x62442c6;:0;CALL	7632c40 <__cxa_guard_release@plt>;(5133) 
0x62442cb;:0;JMP	6244074 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xc24>;(5133) 
0x62442d0;:0;LEA	0x1568639(%RIP),%RDI;(5133) 
0x62442d7;:0;CALL	7632c20 <__cxa_guard_acquire@plt>;(5133) 
0x62442dc;:0;TEST	%EAX,%EAX;(5133) 
0x62442de;:0;JE	624410f <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xcbf>;(5133) 
0x62442e4;:0;LEA	-0x5807937(%RIP),%RDI;(5133) 
0x62442eb;:0;MOV	$0x1,%ESI;(5133) 
0x62442f0;:0;CALL	7632c30 <_ZN3tsl8internal10LogMessage16VmoduleActivatedEPKci@plt>;(5133) 
0x62442f5;:0;MOV	%AL,0x156860d(%RIP);(5133) 
0x62442fb;:0;LEA	0x156860e(%RIP),%RDI;(5133) 
0x6244302;:0;CALL	7632c40 <__cxa_guard_release@plt>;(5133) 
0x6244307;:0;JMP	624410f <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xcbf>;(5133) 
0x624430c;:0;MOV	-0x2d0(%RBP),%RAX;
0x6244313;:0;MOV	(%RAX),%RDX;
0x6244316;:0;LEA	-0x587b13e(%RIP),%RSI;
0x624431d;:0;MOV	$0x35,%EDI;
0x6244322;:0;CALL	763ca20 <_ZN10tensorflow9DumpGraphESt17basic_string_viewIcSt11char_traitsIcEEPKNS_5GraphE@plt>;
0x6244327;:0;MOV	-0x300(%RBP),%RDI;
0x624432e;:0;TEST	%RDI,%RDI;
0x6244331;:0;JE	6244338 <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xee8>;
0x6244333;:0;CALL	7632540 <_ZdlPv@plt>;
0x6244338;:0;MOV	%FS:0x28,%RAX;
0x6244341;:0;CMP	-0x30(%RBP),%RAX;
0x6244345;:0;JNE	624436c <_ZN10tensorflow20MklLayoutRewritePass7RunPassEPSt10unique_ptrINS_5GraphESt14default_deleteIS2_EE+0xf1c>;
0x6244347;:0;MOV	-0x2e0(%RBP),%RAX;
0x624434e;:0;AND	$0x1,%AL;
0x6244350;:0;ADD	$0x318,%RSP;
0x6244357;:0;POP	%RBX;
0x6244358;:0;POP	%R12;
0x624435a;:0;POP	%R13;
0x624435c;:0;POP	%R14;
0x624435e;:0;POP	%R15;
0x6244360;:0;POP	%RBP;
0x6244361;:0;RET;
0x6244362;:0;CALL	7632a20 <_ZSt17__throw_bad_allocv@plt>;
0x6244367;:0;CALL	7632ca0 <_ZSt25__throw_bad_function_callv@plt>;
0x624436c;:0;CALL	7632560 <__stack_chk_fail@plt>;
0x6244371;:0;INT	$0x3;
0x6244372;:0;INT	$0x3;
0x6244373;:0;INT	$0x3;
0x6244374;:0;INT	$0x3;
0x6244375;:0;INT	$0x3;
0x6244376;:0;INT	$0x3;
0x6244377;:0;INT	$0x3;
0x6244378;:0;INT	$0x3;
0x6244379;:0;INT	$0x3;
0x624437a;:0;INT	$0x3;
0x624437b;:0;INT	$0x3;
0x624437c;:0;INT	$0x3;
0x624437d;:0;INT	$0x3;
0x624437e;:0;INT	$0x3;
0x624437f;:0;INT	$0x3;
