ID;Module;Source Location;Source Function;Level;Max Time Over Threads (s);Time w.r.t. Wall Time (s);Coverage (% app. time);Speedup if no scalar integer;Speedup if FP arith vectorized;Speedup if fully vectorized;Speedup if FP only;Number of paths;Vectorization Ratio (%);Vectorization Efficiency (%);CQA cycles;CQA cycles if no scalar integer;CQA cycles if FP arith vectorized;CQA cycles if fully vectorized;CQA cycles if FP only
Loop 1118;python3.12;object.c:2611-2611,object.c:2625-2625,dictobject.c:671-673,object.h:243-243,object.h:701-705,object.h:798-798;free_keys_object;Single;0;0;0.01;1.00;1.00;12.34;1.71;16;0.00;11.25;6.00;6.00;6.00;0.49;3.50
Loop 1107;python3.12;object.c:2611-2611,object.c:2625-2625,object.c:2649-2649,tupleobject.c:205-206,object.h:243-243,object.h:701-705,object.h:798-798;tupledealloc;Single;0;0;0.01;1.00;1.00;11.63;1.18;4;0.00;11.35;1.93;1.93;1.93;0.17;1.63
Loop 43827;libtensorflow_framework.so.2;;absl::lts_20230802::Mutex::LockSlowLoop(absl::lts_20230802::SynchWaitParams*, int);Outermost;0;0;0.01;1.00;1.00;39.70;3.56;36;0.00;9.80;32.00;32.00;32.00;0.81;9.00
Loop 42834;libtensorflow_framework.so.2;;nsync::nsync_cv_broadcast(nsync::nsync_cv_s_*);Outermost;0;0;0.01;1.00;1.00;23.68;3.70;6;0.00;10.70;7.40;7.40;7.40;0.31;2.00
Loop 42561;libtensorflow_framework.so.2;;tsl::strings::FastInt64ToBufferLeft(long, char*);Single;0;0;0.01;1.00;1.00;12.00;1.88;1;0.00;9.38;3.75;3.75;3.75;0.31;2.00
Loop 35726;libtensorflow_framework.so.2;;void std::_Destroy_aux<false>::__destroy<tensorflow::grappler::utils::OpTypePattern*>(tensorflow::grappler::utils::OpTypePattern*, tensorflow::grappler::utils::OpTypePattern*);Single;0;0;0.01;1.00;1.00;8.00;2.50;8;0.00;12.50;5.00;5.00;5.00;0.63;2.00
Loop 29411;libtensorflow_framework.so.2;;std::_Hashtable<int, std::pair<int const, tensorflow::DtypeAndPartialTensorShape>, std::allocator<std::pair<int const, tensorflow::DtypeAndPartialTensorShape> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long, std::integral_constant<bool, true>);Single;0;0;0.01;1.00;1.00;2.46;8.00;6;0.00;11.88;16.00;16.00;16.00;6.50;2.00
Loop 16018;libtensorflow_framework.so.2;;tensorflow::TensorShape::IsSameSize(tensorflow::TensorShape const&) const;Single;0;0;0.01;1.00;1.00;14.77;3.00;1;0.00;10.42;3.00;3.00;3.00;0.20;1.00
Loop 15385;libtensorflow_framework.so.2;;tsl::ConsumePrefix(std::basic_string_view<char, std::char_traits<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::basic_string_view<char, std::char_traits<char> >);Single;0;0;0.01;1.00;1.00;8.00;1.54;81;0.00;12.50;10.00;10.00;10.00;1.25;6.50
Loop 15362;libtensorflow_framework.so.2;;tsl::gtl::internal::FlatRep<long, tsl::gtl::FlatMap<long, tsl::CancellationManager::CallbackConfiguration, tsl::hash<long, void>, std::equal_to<long> >::Bucket, tsl::hash<long, void>, std::equal_to<long> >::~FlatRep();Outermost;0;0;0.01;1.00;1.00;13.71;3.00;5;0.00;10.42;1.50;1.50;1.50;0.11;0.50
Loop 9894;libtensorflow_framework.so.2;;std::_Hashtable<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, tensorflow::KernelRegistration>, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, tensorflow::KernelRegistration> >, std::__detail::_Select1st, std::equal_to<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, false> >::equal_range(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&);Single;0;0;0.01;1.00;1.00;2.46;4.57;6;0.00;10.76;16.00;16.00;16.00;6.50;3.50
Loop 9881;libtensorflow_framework.so.2;;tensorflow::GetFilteredRegisteredKernels(std::function<bool (tensorflow::KernelDef const&)> const&);Single;0;0;0.01;1.00;1.00;9.04;2.07;4;0.00;12.30;4.65;4.65;4.65;0.51;2.25
Loop 9616;libtensorflow_framework.so.2;;std::__cxx11::list<std::shared_ptr<tensorflow::data::model::Node>, std::allocator<std::shared_ptr<tensorflow::data::model::Node> > >::remove(std::shared_ptr<tensorflow::data::model::Node> const&);Single;0;0;0.01;1.00;1.00;13.83;2.60;13;0.00;10.66;13.00;13.00;13.00;0.94;5.00
Loop 9550;libtensorflow_framework.so.2;;tensorflow::data::model::Model::RecordIteratorGapTime(unsigned long);Outermost;0;0;0.01;1.00;1.00;30.57;5.92;1;0.00;10.38;14.80;14.80;14.80;0.48;2.50
Loop 3549;python3.12;odictobject.c:787-790,object.h:243-243,object.h:701-705;_odict_clear_nodes;Single;0;0;0.01;1.00;1.00;10.08;1.03;2;0.00;11.72;3.10;3.10;3.10;0.31;3.00
Loop 3539;python3.12;pycore_pystate.h:82-82,object.c:790-795,object.c:799-801,object.c:805-807,object.c:864-866,object.c:872-875,typeobject.c:335-335,typeobject.c:2124-2124,typeobject.c:2130-2130,typeobject.c:5557-5557,dictobject.c:284-284,dictobject.c:3154-3154,dictobject.c:3157-3160,dictobject.c:3164-3167,dictobject.c:3170-3175,dictobject.c:3184-3185,dictobject.c:3197-3197,pycore_ceval.h:121-121,pycore_ceval.h:134-134,pycore_ceval.h:143-143,object.h:220-220,object.h:234-234,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-705,pycore_dict.h:134-135;dict_richcompare;Outermost;0;0;0.01;1.00;1.00;24.78;1.85;11164;0.00;9.76;40.80;40.80;40.80;1.65;22.00
Loop 9170;libtensorflow_framework.so.2;;tensorflow::LocalRendezvous::~LocalRendezvous();Outermost;0;0;0.01;1.00;1.00;13.45;1.97;2;0.00;11.09;5.90;5.90;5.90;0.44;3.00
Loop 8710;libtensorflow_framework.so.2;;tensorflow::FunctionCallFrame::SetArgs(absl::lts_20230802::Span<tensorflow::Tensor const>);Single;0;0;0.01;2.50;1.00;18.82;2.50;84;12.50;10.94;12.50;5.00;12.50;0.66;5.00
Loop 3335;python3.12;dictobject.c:5610-5611,object.h:243-243,object.h:701-706;_PyObject_ClearManagedDict;Single;0;0;0.01;1.00;1.00;11.74;1.23;4;0.00;10.68;2.00;2.00;2.00;0.17;1.63
Loop 7935;libtensorflow_framework.so.2;;tensorflow::MklCPUAllocator::DeallocateRaw(void*);Single;0;0;0.01;1.00;1.00;2.46;4.00;2;0.00;10.94;8.00;8.00;8.00;3.25;2.00
Loop 2946;python3.12;typeobject.c:919-921;assign_version_tag.part.0;Single;0;0;0.01;1.00;1.00;14.22;1.60;1;0.00;10.42;1.60;1.60;1.60;0.11;1.00
Loop 2621;python3.12;pycore_pystate.h:118-118,object.c:2611-2611,object.c:2625-2625,typeobject.c:891-913,typeobject.c:4725-4733,typeobject.c:4741-4743,typeobject.c:4758-4766,typeobject.c:8828-8828,typeobject.c:8840-8848,typeobject.c:8862-8862,pycore_object.h:150-150,object.h:243-243,object.h:644-647,object.h:701-705;_Py_slot_tp_getattr_hook;Single;0;0;0.01;1.00;1.00;14.16;2.23;1;0.00;9.03;33.40;33.40;33.40;2.36;15.00
Loop 2417;python3.12;getargs.c:2793-2794,getargs.c:2837-2837,getargs.c:2880-2880;_PyArg_UnpackStack;Single;0;0;0.01;1.00;1.00;13.33;3.73;1;0.00;10.10;5.60;5.60;5.60;0.42;1.50
Loop 2295;python3.12;pycore_pystate.h:82-82,obmalloc.c:637-637,pycore_call.h:44-44,pycore_call.h:88-92,object.c:2611-2611,object.c:2625-2625,call.c:28-29,call.c:418-418,typeobject.c:900-900,typeobject.c:904-904,typeobject.c:2185-2185,typeobject.c:2189-2189,typeobject.c:2196-2197,typeobject.c:2226-2227,typeobject.c:2264-2264,typeobject.c:4758-4762,typeobject.c:4766-4766,pystate.c:1241-1242,pystate.c:1245-1247,pystate.c:2795-2795,pystate.c:2798-2798,pystate.c:2802-2807,pystate.c:2811-2812,pystate.c:2822-2822,pycore_ceval.h:87-88,pycore_object.h:150-150,pycore_pyerrors.h:23-23,object.h:220-220,object.h:243-243,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-705,abstract.h:60-60,pycore_frame.h:121-133,pycore_frame.h:246-247,ceval.c:1581-1582,ceval.c:1586-1588,ceval.c:1660-1661;vectorcall_method;Outermost;0;0;0.01;2.49;1.00;13.28;2.49;1;9.33;11.48;54.80;22.00;54.80;4.13;22.00
Loop 2197;python3.12;abstract.c:2575-2576,abstract.c:2599-2599,object.h:243-243,object.h:701-705,object.h:967-967;object_isinstance;Single;0;0;0.01;1.00;1.00;13.71;2.10;1;0.00;11.46;4.20;4.20;4.20;0.31;2.00
Loop 2101;python3.12;pycore_pystate.h:82-82,object.c:1661-1679,longobject.c:4894-4894,genobject.c:168-168,genobject.c:185-185,genobject.c:196-196,genobject.c:220-221,genobject.c:228-228,genobject.c:238-239,pycore_ceval.h:87-88,object.h:220-220,object.h:234-234,object.h:243-243,object.h:644-647,object.h:701-701,bltinmodule.c:321-330,pycore_long.h:160-160,pycore_frame.h:95-96;builtin_all;Single;0;0;0.01;1.00;1.00;25.35;1.59;87;0.00;9.74;21.40;21.40;21.40;0.84;13.50
Loop 6691;libtensorflow_framework.so.2;;tensorflow::(anonymous namespace)::ExecutorState<tensorflow::SimplePropagatorState>::ProcessOutputs(tensorflow::NodeItem const&, tensorflow::OpKernelContext*, tensorflow::Entry*, tensorflow::NodeExecStatsInterface*);Single;0;0;0.01;1.00;1.00;19.99;3.81;1;0.00;10.78;53.40;53.40;53.40;2.67;14.00
Loop 1544;python3.12;abstract.c:2605-2605,abstract.c:2626-2629;PyObject_IsInstance;Single;0;0;0.01;1.00;1.00;13.85;1.50;1;0.00;11.25;2.25;2.25;2.25;0.16;1.50
Loop 1473;python3.12;typeobject.c:2130-2131;getset_get;Single;0;0;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;1.00;1.00;1.00;0.13;1.00
Loop 1380;python3.12;pycore_pystate.h:82-82,pycore_pystate.h:118-118,obmalloc.c:662-662,obmalloc.c:1570-1571,object.c:2193-2197,funcobject.c:67-67,funcobject.c:195-210,funcobject.c:224-224,pycore_gc.h:23-23,pycore_gc.h:63-63,pycore_gc.h:74-74,pycore_object.h:167-167,pycore_object.h:214-219,pycore_pyerrors.h:23-23,object.h:274-274,object.h:644-647,gcmodule.c:2260-2262,gcmodule.c:2273-2279,gcmodule.c:2308-2310;PyFunction_NewWithQualName;Single;0;0;0.01;3.61;1.00;4.91;4.22;1;22.78;12.54;27.40;7.60;27.40;5.59;6.50
Loop 1348;python3.12;typeobject.c:5239-5244,typeobject.c:5253-5254,typeobject.c:5307-5307,pycore_object.h:331-332,object.h:220-220,gcmodule.c:80-80,gcmodule.c:116-116,gcmodule.c:471-471;type_traverse;Single;0;0;0.01;1.00;1.00;26.27;1.70;1;0.00;10.31;33.20;33.20;33.20;1.26;19.50
Loop 1334;python3.12;typeobject.c:5307-5307,dictobject.c:3551-3554,pycore_object.h:331-332,object.h:220-220,gcmodule.c:80-80,gcmodule.c:116-116,gcmodule.c:471-471;dict_traverse;Single;0;0;0.01;1.00;1.00;25.99;1.72;8649;0.00;10.31;28.40;28.40;28.40;1.09;16.50
Loop 1235;python3.12;pyarena.c:206-206,obmalloc.c:1359-1361,listobject.c:323-323,listobject.c:334-334,object.c:2193-2194,object.c:2197-2197,listobject.h:44-44,pycore_object.h:167-167,object.h:234-234,object.h:243-243,object.h:274-274,object.h:283-283,object.h:644-644,object.h:647-647,object.h:701-701,object.h:705-705,object.h:967-967,pegen.c:128-128,pegen.c:131-137,pegen.c:148-149,pegen.c:155-155,pegen.c:158-160,pegen.c:164-165,pegen.c:168-173,pegen.c:176-178,pegen.c:182-182,pegen.c:195-197,pegen.c:203-204,pegen.c:251-251,pegen.c:256-256,string3.h:51-51,string3.h:84-84,pegen_errors.c:62-62,pegen_errors.c:67-69,pegen_errors.c:108-108,pegen_errors.c:111-111,pycore_list.h:51-53,bytesobject.c:92-92,bytesobject.c:102-103,bytesobject.c:109-109,bytesobject.c:112-112,bytesobject.c:121-121,bytesobject.c:126-127,bytesobject.c:130-131,bytesobject.c:137-137;_PyPegen_fill_token;Outermost;0;0;0.01;2.27;1.00;17.37;2.27;1;4.04;9.72;57.80;25.50;57.80;3.33;25.50
Loop 1219;python3.12;find_max_char.h:22-25,find_max_char.h:28-30,find_max_char.h:35-35,find_max_char.h:38-38;_PyUnicode_FromUCS1;Outermost;0;0;0.01;1.00;1.00;22.65;1.53;7;0.00;11.89;11.50;11.50;11.50;0.51;7.50
Loop 1126;python3.12;pycore_pystate.h:82-82,dictobject.c:1674-1675,dictobject.c:1694-1694,dictobject.c:1701-1702,errors.c:33-34,errors.c:490-491,object.h:243-243,object.h:701-706,object.h:798-798;PyDict_GetItem;Single;0;0;0.01;1.00;1.00;12.88;2.96;1;0.00;11.61;7.40;7.40;7.40;0.57;2.50
Loop 1022;python3.12;longobject.c:3313-3313,longobject.c:3339-3343;long_hash;Outermost;0;0;0.01;1.00;1.00;12.39;2.00;5;0.00;11.56;12.00;12.00;12.00;0.97;6.00
Loop 944;python3.12;unicodeobject.h:219-219,unicodeobject.h:247-250,unicodeobject.h:262-262,unicodeobject.h:280-280,dictobject.c:344-344,dictobject.c:348-350,dictobject.c:353-353,dictobject.c:360-360,dictobject.c:932-933,dictobject.c:937-938,dictobject.c:942-942,dictobject.c:945-946,dictobject.c:949-949,dictobject.c:954-954,dictobject.c:958-958,dictobject.c:961-962,eq.h:9-16;unicodekeys_lookup_unicode;Outermost;0;0;0.01;1.00;1.00;13.80;1.94;131;0.00;10.42;28.20;28.20;28.20;2.04;14.50
Loop 845;python3.12;codeobject.c:1771-1780;code_richcompare;Single;0;0;0.01;1.00;1.00;8.00;1.00;1;0.00;12.50;9.00;9.00;9.00;1.13;9.00
Loop 5399;libtensorflow_framework.so.2;;tensorflow::ProcessFunctionLibraryRuntime::GetOrderedSubgraphs[abi:cxx11](tensorflow::ProcessFunctionLibraryRuntime::MultiDeviceFunctionData const*) const;Single;0;0;0.01;1.00;1.00;11.43;3.07;7;0.00;11.64;9.20;9.20;9.20;0.80;3.00
Loop 22;libtensorflow_framework.so.2;;tsl::core::WeakRefCounted::WeakRefData::Notify();Single;0;0;0.01;3.44;1.00;8.60;4.30;4;29.84;15.32;8.60;2.50;8.60;1.00;2.00
